objName,objID,raMean,decMean,raMeanErr,decMeanErr,nDetections,randomID,projectionID,skyCellID,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,epochMean,nStackDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,gMeanApMag,gMeanApMagErr,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanKronMag,rMeanKronMagErr,rMeanApMag,rMeanApMagErr,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr,iMeanApMag,iMeanApMagErr,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanKronMag,zMeanKronMagErr,zMeanApMag,zMeanApMagErr,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanKronMag,yMeanKronMagErr,yMeanApMag,yMeanApMagErr,yFlags,Ang Sep (')
b'PSO J103643.791-274313.190',b'74731591824645919',159.182466667,-27.7203305556,0.192,0.192,2,0.691600009512,750,2,268959744,32,b'',b'',,,56300.9679398,0,1,0,0,0,1,0.532,21.424,0.251,,,21.926,0.251,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.441,20.404,0.297,,,,,4120,14.062
b'PSO J103653.199-274546.333',b'74681592216025234',159.221666667,-27.7628694444,0.057,0.057,4,0.944806589694,750,2,268959744,32,b'',b'',,,55894.3351157,0,2,2,0,0,0,0.777,20.516,0.0,,,20.895,0.0,4120,0.648,21.097,0.042,22.029,0.087,22.633,0.381,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,14.065
b'PSO J103838.471-273925.710',b'74811596603391814',159.6603,-27.6571416667,0.074,0.074,2,0.685969056269,750,1,277348352,33,b'',b'',,,56752.3634491,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.726,20.513,0.21,20.381,0.116,20.216,0.188,16781336,,,,,,,,0,,,,,,,,0,14.066
b'PSO J103700.733-274709.239',b'74651592529887114',159.253058333,-27.7859,0.202,0.202,2,0.0389264691984,750,2,268959744,32,b'',b'',,,55218.8326736,0,1,0,0,0,1,0.606,22.008,0.265,,,22.529,0.265,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.63,19.93,0.313,,,20.185,0.313,4120,14.068
b'PSO J103649.568-274456.129',b'74701592065541591',159.206491667,-27.7489055556,0.014,0.016,43,0.499294583219,750,2,436527104,52,b'10 36 49.570',b'-27 44 56.08',0.001,0.001,56241.4197569,4,2,8,12,16,5,0.897,21.49,0.136,21.384,0.176,21.513,0.136,16696,0.999,20.61,0.039,20.802,0.102,20.744,0.093,115000,1.0,20.119,0.014,20.329,0.027,20.232,0.042,115000,1.0,19.935,0.023,20.044,0.07,19.996,0.047,115000,0.999,19.731,0.049,19.795,0.124,19.734,0.088,115000,14.07
b'PSO J103823.804-274514.804',b'74691595991815348',159.599045833,-27.7541527778,0.106,0.106,3,0.750969609014,750,1,436281344,52,b'10 38 23.804',b'-27 45 14.80',0.001,0.001,56210.5169329,5,0,0,3,0,0,,,,,,,,114720,,,,,,,,114720,0.999,21.571,0.146,,,21.958,0.426,115000,,,,,,,,114720,,,,,,,,114720,14.071
b'PSO J103634.705-273801.022',b'74831591446069947',159.144529167,-27.6336,0.03,0.039,60,0.607219459123,750,2,503635968,60,b'10 36 34.706',b'-27 38 01.02',0.001,0.001,56068.9319444,5,12,12,16,8,12,0.999,19.24,0.009,19.362,0.021,19.284,0.019,115000,1.0,18.301,0.007,18.403,0.005,18.305,0.009,115000,1.0,17.87,0.006,17.982,0.009,17.885,0.011,115000,0.999,17.658,0.005,17.781,0.011,17.681,0.011,115000,1.0,17.548,0.015,17.732,0.026,17.611,0.02,115000,14.072
b'PSO J103733.405-272136.247',b'75161593891838211',159.389141667,-27.3600666667,0.058,0.058,3,0.711172459378,750,12,176234496,21,b'10 37 33.398',b'-27 21 36.14',0.001,0.001,56017.2930324,6,0,0,2,1,0,,,,,,,,32,,,,,,,,16416,0.999,20.49,0.0,18.33,0.0,19.145,0.0,16892216,0.998,20.789,0.161,19.803,0.144,19.828,0.161,16892208,,,,,,,,114720,14.072
b'PSO J103805.336-274816.913',b'74631595222734465',159.522195833,-27.8047027778,0.046,0.046,2,0.582660028322,750,1,302067712,36,b'',b'',,,55933.6101157,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.0,21.841,0.205,,,25.035,0.205,536,0.0,19.215,0.045,19.28,0.097,19.31,0.045,536,14.074
b'PSO J103633.835-273608.725',b'74871591410077370',159.140908333,-27.6024277778,0.137,0.139,13,0.891918679599,750,2,436527104,52,b'10 36 33.836',b'-27 36 08.73',0.001,0.001,55696.03,8,5,7,0,1,0,1.0,21.898,0.057,22.018,0.178,22.071,0.031,115000,0.997,21.114,0.138,20.626,0.227,20.456,0.408,16892216,,,,,,,,114720,0.999,20.87,0.181,21.088,0.321,20.944,0.181,115000,,,,,,,,16416,14.074
b'PSO J103635.950-273918.861',b'74811591498434000',159.149795833,-27.6552388889,0.094,0.094,2,0.212703260791,750,2,268959744,32,b'',b'',,,55719.7688889,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.674,18.931,0.221,18.652,0.237,18.173,0.552,4120,14.075
b'PSO J103840.762-273622.448',b'74871596698362822',159.669795833,-27.6062555556,0.004,0.005,82,0.370771885264,750,1,503635968,60,b'10 38 40.763',b'-27 36 22.45',0.001,0.001,56064.1986574,10,16,14,16,19,17,1.0,18.044,0.005,18.132,0.01,18.064,0.008,115000,1.0,16.827,0.004,16.902,0.005,16.824,0.006,115000,0.999,16.211,0.002,16.274,0.003,16.209,0.002,115000,0.999,15.906,0.004,15.976,0.002,15.914,0.003,115000,1.0,15.742,0.002,15.806,0.009,15.736,0.005,115000,14.075
b'PSO J103808.733-272325.050',b'75131595365192067',159.536341667,-27.3902944444,0.127,0.127,2,0.432118301682,750,11,302067712,36,b'',b'',,,55759.0599537,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.998,21.56,0.175,21.432,0.236,21.493,0.175,280,0.998,20.61,0.183,20.602,0.313,20.499,0.183,280,,,,,,,,0,14.077
b'PSO J103705.120-272330.990',b'75131592713120049',159.271304167,-27.3919472222,0.067,0.067,2,0.582196420601,750,12,310456320,37,b'',b'',,,56599.2526157,0,0,1,0,0,1,,,,,,,,0,0.97,19.987,0.072,18.606,0.057,18.913,0.072,16778264,,,,,,,,0,,,,,,,,0,0.999,19.617,0.163,17.862,0.088,18.627,0.163,16777496,14.077
b'PSO J103657.912-272436.591',b'75101592412948186',159.2412625,-27.4101638889,0.109,0.109,2,0.358941537662,750,12,310456320,37,b'',b'',,,55791.9443287,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.998,20.607,0.149,18.853,0.086,19.478,0.149,16777488,,,,,,,,0,0.997,19.132,0.16,17.598,0.096,18.193,0.16,16777496,14.078
b'PSO J103634.302-273349.944',b'74921591428923698',159.142925,-27.5638722222,0.057,0.057,2,0.46878167658,750,12,268959744,32,b'',b'',,,56681.1293287,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.654,20.598,0.095,20.938,0.136,21.33,0.095,4120,0.597,19.896,0.07,20.024,0.077,20.096,0.07,4120,,,,,,,,0,14.079
b'PSO J103840.185-273743.313',b'74841596674405875',159.667375,-27.6287194444,0.006,0.006,60,0.0988375321951,750,1,436527104,52,b'10 38 40.185',b'-27 37 43.31',0.001,0.001,56011.8173495,5,10,12,12,15,11,1.0,19.669,0.008,19.719,0.024,19.633,0.026,115000,1.0,18.959,0.008,19.034,0.015,18.941,0.012,115000,0.999,18.666,0.009,18.744,0.022,18.645,0.009,115000,0.999,18.525,0.014,18.645,0.016,18.52,0.017,115000,1.0,18.43,0.03,18.53,0.041,18.412,0.061,115000,14.08
b'PSO J103707.337-272314.081',b'75131592803755389',159.280575,-27.3872611111,0.136,0.136,2,0.456999694423,750,12,302067712,36,b'',b'',,,55251.4523843,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.998,20.589,0.135,,,,,1040,,,,,,,,0,,,,,,,,0,14.08
b'PSO J103656.661-272449.940',b'75101592360873629',159.236058333,-27.4138583333,0.007,0.006,62,0.321956775451,750,12,436527104,52,b'10 36 56.661',b'-27 24 49.94',0.001,0.001,56062.1785069,5,9,12,16,10,15,1.0,20.382,0.03,20.527,0.07,20.403,0.065,115000,0.999,19.232,0.014,19.332,0.029,19.213,0.029,115000,1.0,18.658,0.012,18.803,0.017,18.721,0.015,115000,0.999,18.311,0.013,18.36,0.017,18.261,0.007,115000,0.999,18.13,0.013,18.248,0.037,18.121,0.027,115000,14.081
b'PSO J103840.188-273742.058',b'74841596674556244',159.667454167,-27.62835,0.066,0.066,2,0.98017724229,750,1,268959744,32,b'',b'',,,55235.5085069,0,2,0,0,0,0,0.65,20.614,,,,21.035,0.416,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,14.081
b'PSO J103840.762-273450.245',b'74901596698663541',159.6697875,-27.5806611111,0.055,0.054,14,0.438973955288,750,11,1384439808,165,b'10 38 40.767',b'-27 34 50.39',0.001,0.001,56292.9414236,5,0,0,9,5,0,,,,,,,,16416,,,,,,,,114720,0.999,21.218,0.073,21.023,0.091,20.879,0.09,16892216,0.999,20.794,0.053,20.261,0.208,20.324,0.187,16892216,,,,,,,,16416,14.081
